doc,type,topic,count
1,10963,29,1
1,10964,29,1
1,10965,29,2
1,10966,29,1
1,10967,29,1
1,10968,29,1
1,10969,29,1
1,10970,29,1
1,10971,29,1
1,10972,29,1
1,10973,29,1
1,10974,29,1
1,10975,29,1
1,10976,29,1
1,10977,29,1
1,10978,29,1
1,10979,29,1
1,10980,29,1
1,10981,29,1
1,10982,29,1
1,10983,29,1
1,10984,29,1
1,10985,29,1
1,10986,29,1
1,10987,29,1
1,10988,29,1
1,10989,29,1
1,10990,29,1
1,10991,29,1
1,10992,29,1
1,10993,29,1
1,10994,29,1
1,10995,29,1
1,10996,29,1
1,10997,29,1
1,10998,29,1
1,10999,29,1
1,11000,29,1
1,11001,29,1
1,11002,29,1
1,11003,29,1
1,11004,29,1
1,11005,29,1
1,11006,29,1
1,11007,29,1
1,11008,29,1
1,11009,29,1
1,11010,29,1
1,11011,29,1
1,11012,29,1
1,11013,29,1
1,11014,29,1
1,11015,33,2
1,11016,29,1
1,11017,29,1
1,11018,29,1
1,11019,29,1
1,11020,29,1
1,11021,29,1
1,11022,29,1
1,11023,29,1
1,11024,29,1
1,11025,29,1
1,11026,29,1
1,11027,29,1
1,11028,29,1
1,11029,29,1
1,11030,29,1
1,11031,29,1
1,11032,29,1
1,11033,29,1
1,11034,29,1
1,11035,29,1
1,11036,29,1
1,11037,29,1
1,11038,29,1
1,11039,29,1
1,11040,29,1
1,11041,29,1
1,11042,29,1
1,11043,29,1
1,11044,29,1
1,11045,29,1
1,11046,29,1
1,11047,29,1
1,11048,29,1
1,11049,29,1
1,11050,29,1
1,11051,29,1
1,11052,29,1
1,11053,29,1
1,11054,29,1
1,11055,29,1
1,11056,29,1
1,11057,29,1
1,11058,29,1
1,11059,29,1
1,11060,29,1
1,11061,29,1
1,11062,29,1
1,11063,29,1
1,11064,29,1
1,11065,29,1
1,11066,29,1
1,11067,29,1
1,11068,29,1
1,11069,29,1
1,11070,29,1
1,11071,29,1
1,11072,29,1
1,11073,29,1
1,11074,29,1
1,11075,29,1
1,11076,29,1
1,11077,29,1
1,11078,29,1
1,11079,29,1
1,11080,29,1
1,11081,29,1
1,11082,29,1
1,11083,29,1
1,11084,29,1
1,11085,29,1
1,11086,29,1
1,11087,29,1
1,11088,29,1
1,11089,29,1
1,11090,29,1
1,11091,29,1
1,11092,29,1
1,11093,29,1
1,11094,29,1
1,11095,29,1
1,11096,29,1
1,11097,29,1
1,11098,29,1
1,11099,29,1
1,11100,29,1
1,11101,29,1
1,11102,29,1
1,11103,29,1
1,11104,29,1
1,11105,29,1
1,11106,29,1
1,11107,29,1
1,11108,29,1
1,11109,29,1
1,11110,29,1
1,11111,29,1
1,11112,29,1
1,11113,29,1
1,11114,29,1
1,11115,29,1
1,11116,29,1
1,11117,29,1
1,11118,29,1
1,11119,29,1
1,11120,29,1
1,11121,29,1
1,11122,29,1
1,11123,29,1
1,11124,29,1
1,11125,29,1
1,11126,29,1
1,11127,29,1
1,11128,29,1
1,11129,29,1
1,11130,29,1
1,11131,29,1
1,11132,29,1
1,11133,29,1
1,11134,29,1
1,11135,29,1
1,11136,29,1
1,11137,29,1
1,11138,29,1
1,11139,29,1
1,11140,29,1
1,11141,29,1
1,11142,29,1
1,11143,29,1
1,11144,29,1
1,11145,29,1
1,11146,29,1
1,11147,29,1
1,11148,29,1
1,11149,29,1
1,11150,29,1
1,11151,29,1
1,11152,29,1
1,11153,29,1
1,11154,29,1
1,11155,29,1
1,11156,29,1
1,11157,29,1
1,11158,29,1
1,11159,29,1
1,11160,29,1
1,11161,29,1
1,11162,29,1
1,11163,29,1
1,11164,29,1
1,11165,29,1
1,11166,29,1
1,11167,29,1
1,11168,29,1
1,11169,29,1
1,11170,29,1
1,11171,29,1
1,11172,29,1
1,11173,29,1
1,11174,29,1
1,11175,29,1
1,11176,29,1
1,11177,29,1
1,11178,29,1
1,11179,29,1
1,11180,29,1
1,11181,29,1
1,11182,29,1
1,11183,29,1
1,11184,29,1
1,11185,29,1
1,11186,29,1
1,11187,29,1
1,11188,29,1
1,11189,29,1
1,11190,29,1
1,11191,29,1
1,11192,29,1
1,11193,29,1
1,11194,29,1
1,11195,29,1
1,11196,29,1
1,11197,29,1
1,11198,29,1
1,11199,29,1
1,11200,29,1
1,11201,29,1
1,11202,29,1
1,11203,29,1
1,11204,29,1
1,11205,29,1
1,11206,29,1
1,11207,29,1
1,11208,29,1
1,11209,29,1
1,11210,29,1
1,11211,29,1
1,11212,29,1
1,11213,29,1
1,11214,29,1
1,11215,29,1
1,11216,29,1
1,11217,29,1
1,11218,29,1
1,11219,29,1
1,11220,29,1
1,11221,29,1
1,11222,29,1
1,11223,29,1
1,11224,29,1
1,11225,29,1
1,11226,29,1
1,11227,29,1
1,11228,29,1
1,11229,29,1
1,11230,29,1
1,11231,29,1
1,11232,29,1
1,11233,29,1
1,11234,29,1
1,11235,29,1
1,11236,29,1
1,11237,29,1
1,11238,29,1
1,11239,29,1
1,11240,29,1
1,11241,29,1
1,11242,29,1
1,11243,29,1
1,11244,29,1
1,11245,19,2
1,11246,29,1
1,11247,29,1
1,11248,29,1
1,11249,29,1
1,11250,29,1
1,11251,29,1
1,11252,29,1
1,11253,29,1
1,11254,29,1
1,11255,29,1
1,11256,29,1
1,11257,29,1
1,11258,29,1
1,11259,29,1
1,11260,29,1
1,11261,29,1
1,11262,29,1
1,11263,29,1
1,11264,29,1
1,11265,29,1
1,11266,29,1
1,11267,29,1
1,11268,29,1
1,11269,29,1
1,11270,29,1
1,11271,29,1
1,11272,29,1
1,11273,29,1
1,11274,29,1
1,11275,29,1
1,11276,29,1
1,11277,29,1
1,11278,29,1
1,11279,29,1
1,11280,29,1
1,11281,29,1
1,11282,29,1
1,11283,29,1
1,11284,29,1
1,11285,29,1
1,11286,29,1
1,11287,29,1
1,11288,29,1
1,11289,29,1
1,11290,29,1
1,11291,29,1
1,11292,29,1
1,11293,29,1
1,11294,29,1
1,11295,29,1
1,11296,29,1
1,11297,29,1
1,11298,29,1
1,11299,29,1
1,11300,29,1
1,11301,29,1
1,11302,29,1
1,11303,29,1
1,11304,29,1
1,11305,29,1
1,11306,29,1
1,11307,29,1
1,11308,29,1
1,11309,29,1
1,11310,29,1
1,11311,29,1
1,11312,29,1
1,11313,29,1
1,11314,29,1
1,11315,29,1
1,11316,29,1
1,11317,29,1
1,11318,29,1
1,11319,29,1
1,11320,29,1
1,11321,29,1
1,11322,29,1
1,11323,29,1
1,11324,29,1
1,11325,29,1
1,11326,29,1
1,11327,29,1
1,11328,29,1
1,11329,29,1
1,11330,29,1
1,11331,29,1
1,11332,29,1
1,11333,29,1
1,11334,29,1
1,11335,29,1
1,11336,29,1
1,11337,29,1
1,11338,29,1
1,11339,29,1
1,11340,29,1
1,11341,29,1
1,11342,29,1
1,11343,29,1
1,11344,29,1
1,11345,29,1
1,11346,29,1
1,11347,29,1
1,11348,29,1
1,11349,29,1
1,11350,29,1
1,11351,29,1
1,11352,29,1
1,11353,29,1
1,11354,29,1
1,11355,29,1
1,11356,29,1
1,11357,29,1
1,11358,29,1
1,11359,29,1
1,11360,29,1
1,11361,29,1
1,11362,29,1
1,11363,29,1
1,11364,29,1
1,11365,29,1
1,11366,29,1
1,11367,29,1
1,11368,29,1
1,11369,29,1
1,11370,29,1
1,11371,29,1
1,11372,29,1
1,11373,29,1
1,11374,29,1
1,11375,29,1
1,11376,29,1
1,11377,29,1
1,11378,29,1
1,11379,29,1
1,11380,29,1
1,11381,29,1
1,11382,29,1
1,11383,29,1
1,11384,29,1
1,11385,29,1
1,11386,29,1
1,11387,29,1
1,11388,29,1
1,11389,29,1
1,11390,29,1
1,11391,29,1
1,11392,29,1
1,11393,29,1
1,11394,29,1
1,11395,29,1
1,11396,29,1
1,11397,29,1
1,11398,29,1
1,11399,29,1
1,11400,29,1
1,11401,29,1
1,11402,29,1
1,11403,29,1
1,11404,29,1
1,11405,29,1
1,11406,29,1
1,11407,29,1
1,11408,29,1
1,11409,29,1
1,11410,29,1
1,11411,29,1
1,11412,29,1
1,11413,29,1
1,11414,29,1
1,11415,29,1
1,11416,29,1
1,11417,29,1
1,11418,29,1
1,11419,29,1
1,11420,29,1
1,11421,29,1
1,11422,29,1
1,11423,29,1
1,11424,29,1
1,11425,29,1
1,11426,29,1
1,11427,29,1
1,11428,29,1
1,11429,29,1
1,11430,29,1
1,11431,29,1
1,11432,29,1
1,11433,29,1
1,11434,29,1
1,11435,29,1
1,11436,29,1
1,11437,29,1
1,11438,29,1
1,11439,29,1
1,11440,29,1
1,11441,29,1
1,11442,29,1
1,11443,29,1
1,11444,29,1
1,11445,29,1
1,11446,29,1
1,11447,29,1
1,11448,29,1
1,11449,29,1
1,11450,29,1
1,11451,29,1
1,11452,29,1
1,11453,29,1
1,11454,29,1
1,11455,29,1
1,11456,29,1
1,11457,29,1
1,11458,29,1
1,11459,29,1
1,11460,29,1
1,11461,29,1
1,11462,29,1
1,11463,29,1
1,11464,29,1
1,11465,29,1
1,11466,29,1
1,11467,29,1
1,11468,29,1
1,11469,29,1
1,11470,29,1
1,11471,29,1
1,11472,29,1
1,11473,29,1
1,11474,29,1
1,11475,29,1
1,11476,29,1
1,11477,29,1
1,11478,29,1
1,11479,29,1
1,11480,29,1
1,11481,29,1
1,11482,29,1
1,11483,29,1
1,11484,29,1
1,11485,29,1
1,11486,29,1
1,11487,29,1
1,11488,29,1
1,11489,29,1
1,11490,29,1
1,11491,29,1
1,11492,29,1
1,11493,39,2
1,11494,29,1
1,11495,29,1
1,11496,29,1
1,11497,29,1
1,11498,29,1
1,11499,29,1
1,11500,29,1
1,11501,29,1
1,11502,29,1
1,11503,29,1
1,11504,29,1
1,11505,29,1
1,11506,29,1
1,11507,29,1
1,11508,29,1
1,11509,29,1
1,11510,29,1
1,11511,29,1
1,11512,29,1
1,11513,29,1
1,11514,29,1
1,11515,29,1
1,11516,29,1
1,11517,29,1
1,11518,29,1
1,11519,29,1
1,11520,29,1
1,11521,29,1
1,11522,29,1
1,11523,29,1
1,11524,29,1
1,11525,29,1
1,11526,29,1
1,11527,29,1
1,11528,29,1
1,11529,29,1
1,11530,29,1
1,11531,29,1
1,11532,29,1
1,11533,29,1
1,11534,29,1
1,11535,29,1
1,11536,29,1
1,11537,29,1
1,11538,29,1
1,11539,29,1
1,11540,29,1
1,11541,29,1
1,11542,29,1
1,11543,29,1
1,11544,29,1
1,11545,29,1
1,11546,29,1
1,11547,29,1
1,11548,29,1
1,11549,29,1
1,11550,29,1
1,11551,29,1
1,11552,29,1
1,11553,29,1
1,11554,29,1
1,11555,29,1
1,11556,29,1
1,11557,29,1
1,11558,29,1
1,11559,29,1
1,11560,29,1
1,11561,29,1
1,11562,29,1
1,11563,29,1
1,11564,29,1
1,11565,29,1
1,11566,29,1
1,11567,29,1
1,11568,29,1
1,11569,29,1
1,11570,29,1
1,11571,29,1
1,11572,29,1
1,11573,29,1
1,11574,29,1
1,11575,29,1
1,11576,29,1
1,11577,29,1
1,11578,29,1
1,11579,29,1
1,11580,29,1
1,11581,29,1
1,11582,29,1
1,11583,29,1
1,11584,29,1
1,11585,29,1
1,11586,29,1
1,11587,29,1
1,11588,29,1
1,11589,29,1
1,11590,29,1
1,11591,29,1
1,11592,29,1
1,11593,29,1
1,11594,29,1
1,11595,29,1
1,11596,29,1
1,11597,29,1
1,11598,29,1
1,11599,29,1
1,11600,29,1
1,11601,29,1
1,11602,29,1
1,11603,29,1
1,11604,29,1
1,11605,29,1
1,11606,29,1
1,11607,29,1
1,11608,29,1
1,11609,29,1
1,11610,29,1
1,11611,29,1
1,11612,29,1
1,11613,29,1
1,11614,29,1
1,11615,29,1
1,11616,29,1
1,11617,29,1
1,11618,29,1
1,11619,29,1
1,11620,29,1
1,11621,29,1
1,11622,29,1
1,11623,29,1
1,11624,29,1
1,11625,29,1
1,11626,29,1
1,11627,29,1
1,11628,29,1
1,11629,29,1
1,11630,29,1
1,11631,29,1
1,11632,29,1
1,11633,29,1
1,11634,29,1
1,11635,29,1
1,11636,29,1
1,11637,29,1
1,11638,29,1
1,11639,29,1
1,11640,29,1
1,11641,29,1
1,11642,29,1
1,11643,29,1
1,11644,29,1
1,11645,29,1
1,11646,29,1
1,11647,29,1
1,11648,29,1
1,11649,29,1
1,11650,29,1
1,11651,29,1
1,11652,29,1
1,11653,29,1
1,11654,29,1
1,11655,29,1
1,11656,29,1
1,11657,29,1
1,11658,29,1
1,11659,29,1
1,11660,29,1
1,11661,29,1
1,11662,29,1
1,11663,29,1
1,11664,29,1
1,11665,29,1
1,11666,29,1
1,11667,29,1
1,11668,29,1
1,11669,29,1
1,11670,29,1
1,11671,29,1
1,11672,29,1
1,11673,29,1
1,11674,29,1
1,11675,29,1
1,11676,29,1
1,11677,29,1
1,11678,29,1
1,11679,29,1
1,11680,29,1
1,11681,29,1
1,11682,29,1
1,11683,29,1
1,11684,29,1
1,11685,29,1
1,11686,29,1
1,11687,29,1
1,11688,29,1
1,11689,29,1
1,11690,29,1
1,11691,29,1
1,11692,29,1
1,11693,29,1
1,11694,29,1
1,11695,29,1
1,11696,29,1
1,11697,29,1
1,11698,29,1
1,11699,29,1
1,11700,29,1
1,11701,29,1
1,11702,29,1
1,11703,29,1
1,11704,29,1
1,11705,29,1
1,11706,29,1
1,11707,29,1
1,11708,29,1
1,11709,29,1
1,11710,29,1
1,11711,29,1
1,11712,29,1
1,11713,29,1
1,11714,29,1
1,11715,29,1
1,11716,29,1
1,11717,29,1
1,11718,29,1
1,11719,29,1
1,11720,29,1
1,11721,29,1
1,11722,29,1
1,11723,29,1
1,11724,29,1
1,11725,29,1
1,11726,29,1
1,11727,29,1
1,11728,29,1
1,11729,29,1
1,11730,29,1
1,11731,29,1
1,11732,29,1
1,11733,29,1
1,11734,29,1
1,11735,29,1
1,11736,29,1
1,11737,29,1
1,11738,29,1
1,11739,29,1
1,11740,29,1
1,11741,29,1
1,11742,29,1
1,11743,29,1
1,11744,29,1
1,11745,29,1
1,11746,29,1
1,11747,29,1
1,11748,29,1
1,11749,29,1
1,11750,29,1
1,11751,29,1
1,11752,29,1
1,11753,29,1
1,11754,29,1
1,11755,29,1
1,11756,29,1
1,11757,29,1
1,11758,29,1
1,11759,29,1
1,11760,29,1
1,11761,29,1
1,11762,29,1
1,11763,29,1
1,11764,29,1
1,11765,29,1
1,11766,29,1
1,11767,29,1
1,11768,29,1
1,11769,29,1
1,11770,29,1
1,11771,29,1
1,11772,29,1
1,11773,29,1
1,11774,29,1
1,11775,29,1
1,11776,29,1
1,11777,29,1
1,11778,29,1
1,11779,29,1
1,11780,29,1
1,11781,29,1
1,11782,29,1
1,11783,29,1
1,11784,29,1
1,11785,29,1
1,11786,29,1
1,11787,29,1
1,11788,29,1
1,11789,29,1
1,11790,29,1
1,11791,29,1
1,11792,29,1
1,11793,29,1
1,11794,29,1
1,11795,29,1
1,11796,29,1
1,11797,29,1
1,11798,29,1
1,11799,29,1
1,11800,29,1
1,11801,29,1
1,11802,29,1
1,11803,29,1
1,11804,29,1
1,11805,29,1
1,11806,29,1
1,11807,29,1
1,11808,29,1
1,11809,29,1
1,11810,29,1
1,11811,29,1
1,11812,29,1
1,11813,29,1
1,11814,29,1
1,11815,29,1
1,11816,29,1
1,11817,29,1
1,11818,29,1
1,11819,29,1
1,11820,29,1
1,11821,29,1
1,11822,29,1
1,11823,29,1
1,11824,29,1
1,11825,29,1
1,11826,29,1
1,11827,29,1
1,11828,29,1
1,11829,29,1
1,11830,29,1
1,11831,29,1
1,11832,29,1
1,11833,29,1
1,11834,29,1
1,11835,29,1
1,11836,29,1
1,11837,29,1
1,11838,29,1
1,11839,29,1
1,11840,29,1
1,11841,29,1
1,11842,29,1
1,11843,29,1
1,11844,29,1
1,11845,29,1
1,11846,29,1
1,11847,29,1
1,11848,29,1
1,11849,29,1
1,11850,29,1
1,11851,29,1
1,11852,29,1
1,11853,29,1
1,11854,29,1
1,11855,29,1
1,11856,29,1
1,11857,29,1
1,11858,29,1
1,11859,29,1
1,11860,29,1
1,11861,29,1
1,11862,29,1
1,11863,29,1
1,11864,29,1
1,11865,29,1
1,11866,29,1
1,11867,29,1
1,11868,29,1
1,11869,29,1
1,11870,29,1
1,11871,29,1
1,11872,29,1
1,11873,29,1
1,11874,29,1
1,11875,29,1
1,11876,29,1
1,11877,29,1
1,11878,29,1
1,11879,29,1
1,11880,29,1
1,11881,29,1
1,11882,29,1
1,11883,29,1
1,11884,29,1
1,11885,29,1
1,11886,29,1
1,11887,29,1
1,11888,29,1
1,11889,29,1
1,11890,29,1
1,11891,29,1
1,11892,29,1
1,11893,29,1
1,11894,29,1
1,11895,29,1
1,11896,29,1
1,11897,29,1
1,11898,29,1
1,11899,29,1
1,11900,29,1
1,11901,29,1
1,11902,29,1
1,11903,29,1
1,11904,29,1
1,11905,29,1
1,11906,29,1
1,11907,29,1
1,11908,29,1
1,11909,29,1
1,11910,29,1
1,11911,29,1
1,11912,29,1
1,11913,29,1
1,11914,29,1
1,11915,29,1
1,11916,29,1
1,11917,29,1
1,11918,29,1
1,11919,29,1
1,11920,29,1
1,11921,29,1
1,11922,29,1
1,11923,29,1
1,11924,29,1
1,11925,29,1
1,11926,29,1
1,11927,29,1
1,11928,29,1
1,11929,29,1
1,11930,29,1
1,11931,34,2
1,11932,29,1
1,11933,29,1
1,11934,29,1
1,11935,29,1
1,11936,29,1
1,11937,29,1
1,11938,29,1
1,11939,29,1
1,11940,29,1
1,11941,29,1
1,11942,29,1
1,11943,29,1
1,11944,29,1
1,11945,29,1
1,11946,29,1
1,11947,29,1
1,11948,29,1
1,11949,29,1
1,11950,29,1
1,11951,29,1
1,11952,29,1
1,11953,29,1
1,11954,29,1
1,11955,29,1
1,11956,29,1
1,11957,29,1
1,11958,29,1
1,11959,29,1
1,11960,29,1
1,11961,29,1
1,11962,29,1
1,11963,29,1
1,11964,29,1
1,11965,29,1
1,11966,29,1
1,11967,29,1
1,11968,29,1
1,11969,29,1
1,11970,29,1
1,11971,29,1
1,11972,29,1
1,11973,29,1
1,11974,29,1
1,11975,29,1
1,11976,29,1
1,11977,29,1
1,11978,29,1
1,11979,29,1
1,11980,29,1
1,11981,29,1
1,11982,29,1
1,11983,29,1
1,11984,29,1
1,11985,29,1
1,11986,29,1
1,11987,29,1
1,11988,29,1
1,11989,29,1
1,11990,29,1
1,11991,29,1
1,11992,29,1
1,11993,29,1
1,11994,29,1
1,11995,29,1
1,11996,29,1
1,11997,29,1
1,11998,29,1
1,11999,29,1
1,12000,29,1
1,12001,29,1
1,12002,29,1
1,12003,29,1
1,12004,29,1
1,12005,29,1
1,12006,29,1
1,12007,29,1
1,12008,29,1
1,12009,29,1
1,12010,29,1
1,12011,29,1
1,12012,29,1
1,12013,29,1
1,12014,29,1
1,12015,29,1
1,12016,29,1
1,12017,29,1
1,12018,29,1
1,12019,29,1
1,12020,29,1
1,12021,29,1
1,12022,29,1
1,12023,29,1
1,12024,29,1
1,12025,29,1
1,12026,29,1
1,12027,29,1
1,12028,29,1
1,12029,29,1
1,12030,29,1
1,12031,29,1
1,12032,29,1
1,12033,29,1
1,12034,29,1
1,12035,29,1
1,12036,29,1
1,12037,29,1
1,12038,29,1
1,12039,29,1
1,12040,29,1
1,12041,29,1
1,12042,29,1
1,12043,29,1
1,12044,29,1
1,12045,29,1
1,12046,29,1
1,12047,29,1
1,12048,29,1
1,12049,29,1
1,12050,29,1
1,12051,29,1
1,12052,29,1
1,12053,29,1
1,12054,29,1
1,12055,29,1
1,12056,29,1
1,12057,29,1
1,12058,29,1
1,12059,29,1
1,12060,29,1
1,12061,29,1
1,12062,29,1
1,12063,29,1
1,12064,29,1
1,12065,29,1
1,12066,29,1
1,12067,29,1
1,12068,29,1
1,12069,29,1
1,12070,29,1
1,12071,29,1
1,12072,29,1
1,12073,29,1
1,12074,29,1
1,12075,29,1
1,12076,29,1
1,12077,15,2
1,12078,29,1
1,12079,29,1
1,12080,29,1
1,12081,29,1
1,12082,29,1
1,12083,29,1
1,12084,29,1
1,12085,29,1
1,12086,29,1
1,12087,29,1
1,12088,29,1
1,12089,29,1
1,12090,29,1
1,12091,29,1
1,12092,29,1
1,12093,29,1
1,12094,29,1
1,12095,29,1
1,12096,29,1
1,12097,29,1
1,12098,29,1
1,12099,29,1
1,12100,29,1
1,12101,29,1
1,12102,29,1
1,12103,29,1
1,12104,29,1
1,12105,29,1
1,12106,29,1
1,12107,29,1
1,12108,29,1
1,12109,29,1
1,12110,29,1
1,12111,29,1
1,12112,29,1
1,12113,29,1
1,12114,29,1
1,12115,29,1
1,12116,29,1
1,12117,29,1
1,12118,29,1
1,12119,29,1
1,12120,29,1
1,12121,29,1
1,12122,29,1
1,12123,29,1
1,12124,29,1
1,12125,29,1
1,12126,29,1
1,12127,29,1
1,12128,29,1
1,12129,29,1
1,12130,29,1
1,12131,29,1
1,12132,29,1
1,12133,29,1
1,12134,29,1
1,12135,29,1
1,12136,29,1
1,12137,29,1
1,12138,29,1
1,12139,29,1
1,12140,29,1
1,12141,29,1
1,12142,29,1
1,12143,29,1
1,12144,29,1
1,12145,29,1
1,12146,29,1
1,12147,29,1
1,12148,29,1
1,12149,29,1
1,12150,29,1
1,12151,29,1
1,12152,29,1
1,12153,29,1
1,12154,29,1
1,12155,29,1
1,12156,29,1
1,12157,29,1
1,12158,29,1
1,12159,29,1
1,12160,29,1
1,12161,29,1
1,12162,29,1
1,12163,29,1
1,12164,29,1
1,12165,29,1
1,12166,29,1
1,12167,29,1
1,12168,29,1
1,12169,29,1
1,12170,29,1
1,12171,29,1
1,12172,29,1
1,12173,29,1
1,12174,29,1
1,12175,29,1
1,12176,29,1
1,12177,29,1
1,12178,29,1
1,12179,29,1
1,12180,29,1
1,12181,29,1
1,12182,29,1
1,12183,29,1
1,12184,29,1
1,12185,29,1
1,12186,29,1
1,12187,29,1
1,12188,29,1
1,12189,29,1
1,12190,29,1
1,12191,29,1
1,12192,29,1
1,12193,29,1
1,12194,29,1
1,12195,29,1
1,12196,29,1
1,12197,29,1
1,12198,29,1
1,12199,29,1
1,12200,29,1
1,12201,29,1
1,12202,29,1
1,12203,29,1
1,12204,29,1
1,12205,29,1
1,12206,29,1
1,12207,29,1
1,12208,29,1
1,12209,29,1
1,12210,29,1
1,12211,29,1
1,12212,29,1
1,12213,29,1
1,12214,29,1
1,12215,29,1
1,12216,29,1
1,12217,29,1
1,12218,29,1
1,12219,29,1
1,12220,29,1
1,12221,29,1
1,12222,29,1
1,12223,29,1
1,12224,29,1
1,12225,29,1
1,12226,29,1
1,12227,29,1
1,12228,29,1
1,12229,29,1
1,12230,29,1
1,12231,29,1
1,12232,29,1
1,12233,29,1
1,12234,29,1
1,12235,29,1
1,12236,29,1
1,12237,29,1
1,12238,29,1
1,12239,29,1
1,12240,29,1
1,12241,29,1
1,12242,29,1
1,12243,5,2
1,12244,29,1
1,12245,29,1
1,12246,29,1
1,12247,29,1
1,12248,29,1
1,12249,29,1
1,12250,29,1
1,12251,29,1
1,12252,29,1
1,12253,29,1
1,12254,29,1
1,12255,29,1
1,12256,29,1
1,12257,29,1
1,12258,29,1
1,12259,29,1
1,12260,29,1
1,12261,29,1
1,12262,29,1
1,12263,29,1
1,12264,29,1
1,12265,29,1
1,12266,29,1
1,12267,29,1
1,12268,29,1
1,12269,4,2
1,12270,29,1
1,12271,29,1
1,12272,29,1
1,12273,29,1
1,12274,29,1
1,12275,29,1
1,12276,29,1
1,12277,29,1
1,12278,29,1
1,12279,29,1
1,12280,29,1
1,12281,29,1
1,12282,29,1
1,12283,29,1
1,12284,29,1
1,12285,29,1
1,12286,29,1
1,12287,29,1
1,12288,29,1
1,12289,29,1
1,12290,29,1
1,12291,29,1
1,12292,29,1
1,12293,29,1
1,12294,29,1
1,12295,29,1
1,12296,29,1
1,12297,29,1
1,12298,29,1
1,12299,29,1
1,12300,29,1
1,12301,29,1
1,12302,29,1
1,12303,29,1
1,12304,29,1
1,12305,29,1
1,12306,29,1
1,12307,29,1
1,12308,29,1
1,12309,29,1
1,12310,29,1
1,12311,29,1
1,12312,29,1
1,12313,29,1
1,12314,29,1
1,12315,29,1
1,12316,29,1
1,12317,29,1
1,12318,29,1
1,12319,29,1
1,12320,29,1
1,12321,29,1
1,12322,29,1
1,12323,29,1
1,12324,29,1
1,12325,29,1
1,12326,29,1
1,12327,29,1
1,12328,29,1
1,12329,29,1
1,12330,29,1
1,12331,29,1
1,12332,29,1
1,12333,29,1
1,12334,29,1
1,12335,29,1
1,12336,29,1
1,12337,29,1
1,12338,29,1
1,12339,29,1
1,12340,29,1
1,12341,29,1
1,12342,29,1
1,12343,29,1
1,12344,29,1
1,12345,29,1
1,12346,29,1
1,12347,29,1
1,12348,29,1
1,12349,29,1
1,12350,29,1
1,12351,29,1
1,12352,29,1
1,12353,29,1
1,12354,29,1
1,12355,29,1
1,12356,29,1
1,12357,29,1
1,12358,29,1
1,12359,29,1
1,12360,29,1
1,12361,29,1
1,12362,29,1
1,12363,29,1
1,12364,29,1
1,12365,29,1
1,12366,29,1
1,12367,29,1
1,12368,29,1
1,12369,29,1
1,12370,29,1
1,12371,29,1
1,12372,29,1
1,12373,29,1
1,12374,29,1
1,12375,29,1
1,12376,29,1
1,12377,29,1
1,12378,29,1
1,12379,29,1
1,12380,29,1
1,12381,29,1
1,12382,29,1
1,12383,29,1
1,12384,29,1
1,12385,29,1
1,12386,29,1
1,12387,29,1
1,12388,29,1
1,12389,29,1
1,12390,29,1
1,12391,29,1
1,12392,29,1
1,12393,29,1
1,12394,29,1
1,12395,29,1
1,12396,29,1
1,12397,29,1
1,12398,29,1
1,12399,29,1
1,12400,29,1
1,12401,29,1
1,12402,29,1
1,12403,29,1
1,12404,29,1
1,12405,29,1
1,12406,29,1
1,12407,29,1
1,12408,29,1
1,12409,29,1
1,12410,29,1
1,12411,29,1
1,12412,29,1
1,12413,29,1
1,12414,29,1
1,12415,29,1
1,12416,29,1
1,12417,29,1
1,12418,29,1
1,12419,29,1
1,12420,29,1
1,12421,29,1
1,12422,29,1
1,12423,29,1
1,12424,29,1
1,12425,29,1
1,12426,29,1
1,12427,29,1
1,12428,29,1
1,12429,29,1
1,12430,29,1
1,12431,29,1
1,12432,29,1
1,12433,29,1
1,12434,29,1
1,12435,29,1
1,12436,29,1
1,12437,29,1
1,12438,29,1
1,12439,29,1
1,12440,29,1
1,12441,29,1
1,12442,29,1
1,12443,29,1
1,12444,29,1
1,12445,29,1
1,12446,29,1
1,12447,29,1
1,12448,29,1
1,12449,29,1
1,12450,29,1
1,12451,29,1
1,12452,29,1
1,12453,29,1
1,12454,29,1
1,12455,29,1
1,12456,29,1
1,12457,29,1
1,12458,29,1
1,12459,29,1
1,12460,29,1
1,12461,29,1
1,12462,29,1
1,12463,29,1
1,12464,29,1
1,12465,29,1
1,12466,29,1
1,12467,29,1
1,12468,29,1
1,12469,29,1
1,12470,29,1
1,12471,29,1
1,12472,29,1
1,12473,29,1
1,12474,29,1
1,12475,29,1
1,12476,29,1
1,12477,29,1
1,12478,29,1
1,12479,29,1
1,12480,29,1
1,12481,29,1
1,12482,29,1
1,12483,29,1
1,12484,29,1
1,12485,29,1
1,12486,29,1
1,12487,29,1
1,12488,29,1
1,12489,29,1
1,12490,29,1
1,12491,29,1
1,12492,29,1
1,12493,29,1
1,12494,29,1
1,12495,29,1
1,12496,29,1
1,12497,29,1
1,12498,29,1
1,12499,29,1
1,12500,29,1
1,12501,29,1
1,12502,29,1
1,12503,29,1
1,12504,29,1
1,12505,29,1
1,12506,29,1
1,12507,29,1
1,12508,29,1
1,12509,29,1
1,12510,29,1
1,12511,29,1
1,12512,29,1
1,12513,29,1
1,12514,29,1
1,12515,29,1
1,12516,29,1
